醫事機構代碼,醫事機構名稱,醫事機構種類,電話,地址,分區業務組,特約類別,服務項目,診療科別,終止合約或歇業日期,固定看診時段,備註,縣市別代碼,合約起日
3532052620,育禾身心診所,西醫診所,(03)2124688,桃園市蘆竹區中正路１３８號１樓,北區業務組,4,門診診療,精神科,20271122,星期一上午看診、星期二上午看診、星期三上午休診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午休診、星期六下午休診、星期日下午休診、星期一晚上休診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,-,68000,20211123
3532052639,南崁康澤復健科診所,西醫診所,(03)2726181,桃園市蘆竹區南崁路６２號１、４樓及６６、６６之１、６８號,北區業務組,4,"復健－物理治療業務,復健－職能治療業務,復健－聽力語言治療業務,門診診療",復健科,20280818,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,68000,20220819
3532052648,佳康親子耳鼻喉科診所,西醫診所,(03)3138069,桃園市蘆竹區大竹路４７０號１樓,北區業務組,4,門診診療,耳鼻喉科,20260522,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午休診、星期日上午看診、星期一下午看診、星期二下午休診、星期三下午看診、星期四下午休診、星期五下午看診、星期六下午休診、星期日下午看診、星期一晚上看診、星期二晚上休診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,68000,20230523
3532052657,河畔皮膚專科診所,西醫診所,(03)3221008,桃園市蘆竹區大正街２７號１樓,北區業務組,4,,,20241112,,,68000,20230705
3532052666,智群診所,西醫診所,(03)3238906,桃園市蘆竹區大興二街２８號１樓,北區業務組,4,門診診療,家醫科,20270703,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,早8:00-12:00、午14:30-17:30、晚18:00看診時間：-21:00,68000,20240704
3532052675,竹文診所,西醫診所,(03)2716801,桃園市蘆竹區興中街６１號１樓,北區業務組,4,門診診療,不分科,20270807,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午休診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,看診時段：早8:30-12:00、午14:30-18:00、晚18:30-20:30,68000,20240808
3532052684,至御診所,西醫診所,(03)3129011,桃園市蘆竹區中山路５２之１號１樓,北區業務組,4,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療","骨科,復健科",20271013,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,營業時間：0800-1200／1330-2130,68000,20241014
3532052693,南崁桃庚診所,西醫診所,(03)3118119,桃園市蘆竹區南竹路二段５號１樓及夾層、２樓,北區業務組,4,"門診診療,血液透析","內科,眼科",20271103,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,營業時間：0830-1200／1430-1730／1800-2100,68000,20241104
3532052700,天天復健科診所,西醫診所,(03)3530900,桃園市蘆竹區奉化路５４之３號１－５樓,北區業務組,4,"復健－物理治療業務,復健－職能治療業務,復健－語言治療業務,門診診療",復健科,20271106,星期一上午看診、星期二上午休診、星期三上午看診、星期四上午休診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午休診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上休診、星期四晚上看診、星期五晚上休診、星期六晚上休診、星期日晚上休診,營業時間：900-1145／1400-1645／1800-2045,68000,20241107
3532052719,大竹金鶯診所,西醫診所,(03)3231266,桃園市蘆竹區大竹路４３６號１樓,北區業務組,4,門診診療,家醫科,20280112,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午看診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午看診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上看診,-,68000,20250113
3532052728,熊大心親子診所,西醫診所,(03)3133600,桃園市蘆竹區新福街２６８號１樓、２７０號１樓及夾層,北區業務組,4,門診診療,兒科,20280312,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上看診、星期日晚上休診,-,68000,20250313
3532052737,禾宜骨科診所,西醫診所,(03)3111230,桃園市蘆竹區忠孝西路５２號１樓至２樓,北區業務組,4,"復健－物理治療業務,門診診療",骨科,20280727,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,68000,20250728
3532052746,維格皮膚科診所,西醫診所,(03)3528089,桃園市蘆竹區新南路一段１０２號、忠孝東路５７號２－３樓,北區業務組,4,門診診療,皮膚科,20281112,星期一上午看診、星期二上午看診、星期三上午看診、星期四上午看診、星期五上午看診、星期六上午看診、星期日上午休診、星期一下午看診、星期二下午看診、星期三下午看診、星期四下午看診、星期五下午看診、星期六下午看診、星期日下午休診、星期一晚上看診、星期二晚上看診、星期三晚上看診、星期四晚上看診、星期五晚上看診、星期六晚上休診、星期日晚上休診,-,68000,20251113
